customer_id,city,previous_orders,average_order_value
CUS007524,Tumkur,16,4554.01
CUS007525,Hyderabad,7,3237.05
CUS007526,Bangalore,18,2005.33
CUS007527,Hyderabad,5,1746.64
CUS007528,Hyderabad,8,3889.45
CUS007529,Mumbai,11,2065.76
CUS007530,Pune,12,1347.85
CUS007531,Pune,9,2373.8
CUS007532,Bangalore,11,1615.62
CUS007533,Delhi,6,2736.07
CUS007534,Tumkur,8,2023.18
CUS007535,Pune,6,2220.09
CUS007536,Chennai,9,1478.11
CUS007537,Chennai,9,2108.65
CUS007538,Chennai,9,1753.45
CUS007539,Delhi,7,4015.25
CUS007540,Chennai,10,2331.8
CUS007541,Delhi,8,1876.31
CUS007542,Delhi,10,2326.3
CUS007543,Mumbai,4,1370.86
CUS007544,Mysore,9,2385.61
CUS007545,Mumbai,12,1607.84
CUS007546,Chennai,9,4228.54
CUS007547,Pune,6,2731.93
CUS007548,Pune,15,1586.11
CUS007549,Chennai,8,2232.25
CUS007550,Delhi,7,3703.5
CUS007551,Delhi,5,926.02
CUS007552,Bangalore,9,1538.95
CUS007553,Mumbai,6,1094.29
CUS007554,Tumkur,6,1882.8
CUS007555,Tumkur,2,3262.97
CUS007556,Hyderabad,9,1283.11
CUS007557,Bangalore,7,1533.32
CUS007558,Delhi,11,1972.12
CUS007559,Mumbai,7,1747.32
CUS007560,Mumbai,10,786.1
CUS007561,Chennai,14,5314.19
CUS007562,Pune,7,1665.01
CUS007563,Pune,11,1745.42
CUS007564,Pune,7,555.67
CUS007565,Hyderabad,7,4156.23
CUS007566,Mumbai,6,2640.36
CUS007567,Bangalore,8,733.72
CUS007568,Bangalore,10,1461.93
CUS007569,Tumkur,6,1094.62
CUS007570,Tumkur,7,3297.9
CUS007571,Mumbai,8,1255.38
CUS007572,Pune,7,1960.08
CUS007573,Pune,11,1283.49
CUS007574,Chennai,5,2336.61
CUS007575,Pune,4,5221.39
CUS007576,Mysore,9,941.01
CUS007577,Pune,9,665.05
CUS007578,Chennai,9,641.63
CUS007579,Delhi,8,999.2
CUS007580,Mysore,5,1517.75
CUS007581,Mumbai,4,2146.46
CUS007582,Delhi,9,1454.75
CUS007583,Hyderabad,9,5006.51
CUS007584,Mysore,9,1123.29
CUS007585,Tumkur,10,1405.24
CUS007586,Mysore,6,2539.52
CUS007587,Tumkur,6,1156.21
CUS007588,Bangalore,8,1482.62
CUS007589,Delhi,7,1071.26
CUS007590,Bangalore,7,1364.61
CUS007591,Tumkur,4,1312.33
CUS007592,Chennai,12,1898.82
CUS007593,Mysore,9,924.14
CUS007594,Pune,5,954.71
CUS007595,Hyderabad,13,2132.11
CUS007596,Chennai,9,1320.09
CUS007597,Chennai,6,2991.85
CUS007598,Hyderabad,8,2926.04
CUS007599,Mysore,8,3635.56
CUS007600,Delhi,5,1714.28
CUS007601,Bangalore,9,1569.58
CUS007602,Mumbai,5,1731.01
CUS007603,Bangalore,9,1747.31
CUS007604,Tumkur,15,1685.51
CUS007605,Mumbai,8,924.9
CUS007606,Pune,12,1438.19
CUS007607,Pune,5,2142.01
CUS007608,Tumkur,8,2382.43
CUS007609,Mysore,12,1019.08
CUS007610,Tumkur,6,3186.84
CUS007611,Pune,8,2367.14
CUS007612,Delhi,10,1849.49
CUS007613,Mysore,3,958.89
CUS007614,Pune,9,3108.83
CUS007615,Chennai,3,1660.17
CUS007616,Tumkur,8,728.28
CUS007617,Chennai,10,746.8
CUS007618,Hyderabad,8,1991.28
CUS007619,Pune,15,2252.82
CUS007620,Delhi,9,2091.44
CUS007621,Tumkur,12,1138.75
CUS007622,Hyderabad,5,1891.31
CUS007623,Chennai,8,1330.01
CUS007624,Delhi,12,2479.05
CUS007625,Hyderabad,13,2244.02
CUS007626,Chennai,3,2451.86
CUS007627,Bangalore,8,1942.53
CUS007628,Tumkur,8,1376.74
CUS007629,Delhi,8,4162.29
CUS007630,Mysore,6,2579.39
CUS007631,Pune,11,1216.56
CUS007632,Chennai,8,4412.63
CUS007633,Mumbai,4,1010.44
CUS007634,Delhi,8,901.74
CUS007635,Delhi,7,1354.99
CUS007636,Delhi,6,1677.38
CUS007637,Bangalore,11,2938.02
CUS007638,Mysore,10,2092.23
CUS007639,Hyderabad,8,1739.09
CUS007640,Delhi,11,1548.41
CUS007641,Mumbai,11,932.44
CUS007642,Hyderabad,6,3560.04
CUS007643,Pune,5,1869.12
CUS007644,Tumkur,10,3943.51
CUS007645,Pune,10,1337.03
CUS007646,Chennai,5,5173.31
CUS007647,Tumkur,10,910.49
CUS007648,Pune,3,1879.28
CUS007649,Delhi,8,1316.26
CUS007650,Pune,10,1444.51
CUS007651,Tumkur,10,1825.13
CUS007652,Mysore,7,5451.36
CUS007653,Pune,11,3943.08
CUS007654,Bangalore,7,3721.03
CUS007655,Chennai,8,1142.28
CUS007656,Tumkur,10,2502.54
CUS007657,Hyderabad,12,978.32
CUS007658,Hyderabad,9,1585.85
CUS007659,Mysore,11,1068.97
CUS007660,Chennai,9,4346.35
CUS007661,Delhi,9,2122.16
CUS007662,Pune,3,1056.03
CUS007663,Mysore,3,2139.9
CUS007664,Mumbai,5,1949.34
CUS007665,Mysore,12,3101.04
CUS007666,Mysore,10,879.02
CUS007667,Mumbai,6,2149.91
CUS007668,Pune,5,1702.19
CUS007669,Delhi,7,1647.75
CUS007670,Tumkur,8,1631.93
CUS007671,Hyderabad,5,2479.06
CUS007672,Chennai,4,1152.83
CUS007673,Bangalore,9,1191.31
CUS007674,Delhi,8,952.81
CUS007675,Bangalore,8,3348.46
CUS007676,Mysore,13,2160.9
CUS007677,Delhi,7,1697.11
CUS007678,Pune,10,4013.75
CUS007679,Mumbai,4,693.68
CUS007680,Pune,11,3507.55
CUS007681,Chennai,8,1702.49
CUS007682,Pune,14,842.21
CUS007683,Bangalore,5,1468.59
CUS007684,Bangalore,7,1810.12
CUS007685,Hyderabad,6,806.27
CUS007686,Mysore,7,1547.18
CUS007687,Tumkur,6,2936.83
CUS007688,Mumbai,13,4236.93
CUS007689,Delhi,6,1645.62
CUS007690,Delhi,12,1040.26
CUS007691,Delhi,11,1501.59
CUS007692,Mysore,10,2171.52
CUS007693,Mysore,9,2904.7
CUS007694,Chennai,11,2068.31
CUS007695,Delhi,3,1101.67
CUS007696,Tumkur,6,2797.34
CUS007697,Delhi,2,1320.08
CUS007698,Hyderabad,19,2292.07
CUS007699,Tumkur,4,1336.08
CUS007700,Tumkur,4,2767.9
CUS007701,Bangalore,6,770.82
CUS007702,Mysore,11,1222.28
CUS007703,Tumkur,9,2620.48
CUS007704,Hyderabad,7,1493.8
CUS007705,Mysore,8,524.66
CUS007706,Pune,9,1011.18
CUS007707,Tumkur,10,1514.34
CUS007708,Mysore,6,3074.91
CUS007709,Bangalore,11,1646.78
CUS007710,Hyderabad,12,5355.51
CUS007711,Tumkur,8,4219.48
CUS007712,Delhi,6,3375.87
CUS007713,Mumbai,10,649.67
CUS007714,Tumkur,5,3189.09
CUS007715,Chennai,6,2671.5
CUS007716,Bangalore,5,1317.66
CUS007717,Chennai,6,1476.14
CUS007718,Delhi,4,1575.38
CUS007719,Bangalore,9,1820.42
CUS007720,Mysore,6,2353.65
CUS007721,Pune,2,1627.78
CUS007722,Hyderabad,10,1549.37
CUS007723,Delhi,13,970.44
CUS007724,Bangalore,12,1205.87
CUS007725,Bangalore,13,1778.53
CUS007726,Bangalore,11,1360.65
CUS007727,Pune,8,2946.26
CUS007728,Chennai,7,1943.33
CUS007729,Chennai,5,1824.83
CUS007730,Mumbai,6,2588.96
CUS007731,Chennai,5,1227.49
CUS007732,Chennai,5,862.75
CUS007733,Mysore,6,1066.15
CUS007734,Bangalore,11,927.48
CUS007735,Pune,6,5188.31
CUS007736,Bangalore,7,4299.74
CUS007737,Bangalore,9,1242.95
CUS007738,Mumbai,10,889.61
CUS007739,Chennai,6,3227.22
CUS007740,Mysore,9,3025.36
CUS007741,Chennai,7,2183.82
CUS007742,Mysore,7,1175.84
CUS007743,Tumkur,9,2474.0
CUS007744,Tumkur,3,1274.78
CUS007745,Bangalore,6,1229.13
CUS007746,Pune,8,1361.74
CUS007747,Mysore,8,1450.39
CUS007748,Mumbai,10,3396.65
CUS007749,Mumbai,7,1263.43
CUS007750,Chennai,12,1387.48
CUS007751,Chennai,11,1939.2
CUS007752,Pune,5,2431.53
CUS007753,Pune,13,1505.1
CUS007754,Mysore,10,594.41
CUS007755,Chennai,8,3455.27
CUS007756,Chennai,8,1598.14
CUS007757,Mysore,7,3121.58
CUS007758,Mumbai,7,2422.6
CUS007759,Mumbai,4,1473.67
CUS007760,Tumkur,4,1388.65
CUS007761,Bangalore,14,1732.99
CUS007762,Pune,7,1820.93
CUS007763,Mumbai,10,1305.31
CUS007764,Bangalore,4,779.24
CUS007765,Pune,6,2347.17
CUS007766,Chennai,9,1523.55
CUS007767,Delhi,7,963.16
CUS007768,Chennai,5,2430.0
CUS007769,Mysore,12,1065.26
CUS007770,Hyderabad,10,2174.22
CUS007771,Mumbai,11,2478.9
CUS007772,Bangalore,10,867.76
CUS007773,Mysore,8,2032.33
CUS007774,Chennai,7,3771.11
CUS007775,Pune,9,707.33
CUS007776,Hyderabad,7,1524.74
CUS007777,Delhi,5,2484.6
CUS007778,Mysore,10,3855.92
CUS007779,Tumkur,10,1666.47
CUS007780,Hyderabad,7,1407.11
CUS007781,Mysore,12,670.88
CUS007782,Mumbai,9,4436.04
CUS007783,Pune,9,890.5
CUS007784,Tumkur,10,853.57
CUS007785,Mumbai,4,2341.76
CUS007786,Tumkur,6,3559.37
CUS007787,Mumbai,8,1777.03
CUS007788,Delhi,7,1474.03
CUS007789,Mysore,12,3702.01
CUS007790,Mumbai,8,1319.87
CUS007791,Bangalore,3,994.84
CUS007792,Delhi,6,1221.13
CUS007793,Pune,6,3903.78
CUS007794,Chennai,6,2554.53
CUS007795,Bangalore,3,1495.95
CUS007796,Chennai,12,3250.38
CUS007797,Bangalore,11,1182.0
CUS007798,Mysore,7,686.06
CUS007799,Hyderabad,5,989.86
CUS007800,Chennai,13,1732.26
CUS007801,Pune,11,1826.35
CUS007802,Chennai,5,2449.66
CUS007803,Mysore,7,1906.25
CUS007804,Bangalore,6,1344.81
CUS007805,Tumkur,7,988.56
CUS007806,Mumbai,9,2092.91
CUS007807,Delhi,8,2878.63
CUS007808,Hyderabad,8,1499.2
CUS007809,Chennai,12,1175.84
CUS007810,Tumkur,6,1150.13
CUS007811,Pune,10,962.3
CUS007812,Chennai,6,1268.99
CUS007813,Bangalore,10,1939.25
CUS007814,Chennai,6,660.42
CUS007815,Delhi,11,1206.07
CUS007816,Mumbai,7,1832.51
CUS007817,Tumkur,4,1930.56
CUS007818,Hyderabad,1,3082.59
CUS007819,Mumbai,10,1399.14
CUS007820,Bangalore,8,1042.92
CUS007821,Pune,11,1335.09
CUS007822,Hyderabad,8,2679.28
CUS007823,Bangalore,9,1958.78
CUS007824,Chennai,9,2342.26
CUS007825,Mumbai,8,1608.19
CUS007826,Mumbai,12,915.52
CUS007827,Chennai,7,746.13
CUS007828,Chennai,7,1750.54
CUS007829,Bangalore,7,3061.31
CUS007830,Chennai,8,1422.6
CUS007831,Chennai,9,3290.39
CUS007832,Pune,8,2499.25
CUS007833,Mumbai,9,1883.93
CUS007834,Tumkur,7,2204.5
CUS007835,Delhi,15,2130.86
CUS007836,Bangalore,4,1513.96
CUS007837,Mysore,6,1453.49
CUS007838,Delhi,7,1303.44
CUS007839,Mysore,10,981.99
CUS007840,Chennai,7,2300.78
CUS007841,Bangalore,12,2186.6
CUS007842,Tumkur,6,1311.86
CUS007843,Chennai,11,773.8
CUS007844,Tumkur,10,1328.16
CUS007845,Mysore,7,2321.32
CUS007846,Tumkur,9,4293.39
CUS007847,Chennai,7,1279.79
CUS007848,Chennai,7,1804.52
CUS007849,Mysore,10,1113.45
CUS007850,Pune,6,1038.05
CUS007851,Delhi,12,1065.66
CUS007852,Hyderabad,12,868.39
CUS007853,Tumkur,8,1425.6
CUS007854,Chennai,12,1208.05
CUS007855,Chennai,4,794.78
CUS007856,Pune,4,2003.37
CUS007857,Tumkur,7,2796.86
CUS007858,Chennai,9,2414.78
CUS007859,Hyderabad,9,1064.51
CUS007860,Hyderabad,8,1175.81
CUS007861,Delhi,12,3307.84
CUS007862,Chennai,7,1073.11
CUS007863,Hyderabad,12,907.97
CUS007864,Delhi,4,2877.85
CUS007865,Mysore,9,1427.85
CUS007866,Mumbai,13,2743.59
CUS007867,Pune,5,1579.45
CUS007868,Pune,8,2419.22
CUS007869,Tumkur,9,3892.86
CUS007870,Delhi,2,1923.65
CUS007871,Delhi,5,1489.55
CUS007872,Pune,12,2606.49
CUS007873,Pune,12,1256.82
CUS007874,Tumkur,10,1854.85
CUS007875,Delhi,9,2234.85
CUS007876,Bangalore,7,2585.5
CUS007877,Pune,5,2042.56
CUS007878,Pune,11,891.47
CUS007879,Mysore,12,2481.39
CUS007880,Hyderabad,8,3536.57
CUS007881,Tumkur,5,2422.49
CUS007882,Tumkur,12,1611.5
CUS007883,Hyderabad,5,1514.66
CUS007884,Pune,7,2081.57
CUS007885,Delhi,5,1548.13
CUS007886,Hyderabad,3,1802.16
CUS007887,Delhi,8,1307.68
CUS007888,Hyderabad,8,3258.95
CUS007889,Pune,9,3514.01
CUS007890,Delhi,10,3538.07
CUS007891,Mysore,12,801.69
CUS007892,Mumbai,9,1998.66
CUS007893,Tumkur,7,1763.34
CUS007894,Delhi,14,1720.61
CUS007895,Chennai,11,665.01
CUS007896,Tumkur,8,2083.95
CUS007897,Chennai,9,1604.69
CUS007898,Bangalore,8,1931.96
CUS007899,Bangalore,8,1037.63
CUS007900,Mumbai,9,3867.06
CUS007901,Delhi,9,2810.34
CUS007902,Pune,8,1383.45
CUS007903,Pune,11,859.18
CUS007904,Pune,6,1579.92
CUS007905,Mumbai,12,1429.08
CUS007906,Pune,16,3443.02
CUS007907,Delhi,12,1571.48
CUS007908,Hyderabad,6,1867.58
CUS007909,Mysore,10,2014.21
CUS007910,Pune,6,2071.09
CUS007911,Bangalore,10,1460.04
CUS007912,Mysore,5,3565.35
CUS007913,Pune,11,772.91
CUS007914,Tumkur,5,625.47
CUS007915,Chennai,12,1692.06
CUS007916,Pune,8,1767.6
CUS007917,Hyderabad,6,1392.25
CUS007918,Mumbai,9,1674.29
CUS007919,Delhi,8,714.46
CUS007920,Mumbai,9,1881.83
CUS007921,Bangalore,5,1009.41
CUS007922,Pune,4,1516.29
CUS007923,Pune,9,1915.14
CUS007924,Chennai,4,4007.52
CUS007925,Chennai,10,1122.39
CUS007926,Delhi,5,2699.9
CUS007927,Bangalore,8,1552.74
CUS007928,Mumbai,11,4554.46
CUS007929,Bangalore,6,1857.64
CUS007930,Tumkur,7,2173.1
CUS007931,Hyderabad,12,3107.98
CUS007932,Delhi,7,1623.27
CUS007933,Tumkur,7,2151.87
CUS007934,Hyderabad,10,1812.73
CUS007935,Chennai,14,2823.01
CUS007936,Tumkur,10,1287.91
CUS007937,Bangalore,12,2050.82
CUS007938,Mysore,12,1543.44
CUS007939,Mysore,6,769.38
CUS007940,Pune,9,1468.87
CUS007941,Pune,4,1854.78
CUS007942,Mysore,12,2614.44
CUS007943,Chennai,6,1941.47
CUS007944,Pune,11,2778.02
CUS007945,Tumkur,14,1884.52
CUS007946,Pune,10,2496.37
CUS007947,Hyderabad,7,1649.28
CUS007948,Hyderabad,8,1750.95
CUS007949,Pune,9,1590.46
CUS007950,Hyderabad,9,2132.45
CUS007951,Pune,8,2832.17
CUS007952,Mysore,10,1020.04
CUS007953,Mysore,4,2514.21
CUS007954,Mumbai,5,3903.97
CUS007955,Tumkur,5,1623.45
CUS007956,Hyderabad,10,925.51
CUS007957,Chennai,10,2560.37
CUS007958,Pune,6,1568.77
CUS007959,Hyderabad,6,2140.88
CUS007960,Bangalore,14,1623.79
CUS007961,Tumkur,10,3158.9
CUS007962,Delhi,7,2029.91
CUS007963,Bangalore,6,655.47
CUS007964,Mysore,8,7961.92
CUS007965,Mysore,6,2527.1
CUS007966,Pune,14,678.97
CUS007967,Pune,7,3990.82
CUS007968,Hyderabad,4,2202.09
CUS007969,Pune,11,1260.59
CUS007970,Tumkur,9,2434.27
CUS007971,Tumkur,13,2493.47
CUS007972,Mumbai,7,1524.09
CUS007973,Tumkur,6,1699.39
CUS007974,Tumkur,7,3190.38
CUS007975,Chennai,9,2799.39
CUS007976,Delhi,7,1409.06
CUS007977,Tumkur,9,1656.49
CUS007978,Mysore,7,797.92
CUS007979,Delhi,4,5277.29
CUS007980,Chennai,5,816.16
CUS007981,Tumkur,13,463.43
CUS007982,Chennai,10,1418.24
CUS007983,Bangalore,10,936.54
CUS007984,Tumkur,13,2043.35
CUS007985,Chennai,8,1419.5
CUS007986,Hyderabad,6,1595.49
CUS007987,Pune,13,1554.12
CUS007988,Delhi,10,1627.5
CUS007989,Mysore,10,2854.03
CUS007990,Tumkur,7,3062.11
CUS007991,Mysore,12,4118.42
CUS007992,Hyderabad,6,4500.98
CUS007993,Mysore,11,935.23
CUS007994,Pune,5,1555.51
CUS007995,Mysore,9,1742.34
CUS007996,Hyderabad,5,5003.25
CUS007997,Mysore,7,2521.85
CUS007998,Mumbai,9,1611.03
CUS007999,Bangalore,5,1658.32
CUS008000,Chennai,7,2899.49
CUS008001,Delhi,4,1532.64
CUS008002,Delhi,11,3536.17
CUS008003,Mysore,10,1405.17
CUS008004,Bangalore,10,2423.17
CUS008005,Bangalore,3,2852.5
CUS008006,Hyderabad,3,1718.92
CUS008007,Bangalore,9,1464.11
CUS008008,Bangalore,10,778.81
CUS008009,Mysore,8,1306.18
CUS008010,Chennai,12,2455.12
CUS008011,Bangalore,8,1673.83
CUS008012,Pune,7,1671.71
CUS008013,Hyderabad,10,1974.21
CUS008014,Delhi,6,1300.05
CUS008015,Delhi,11,597.49
CUS008016,Mumbai,10,2405.22
CUS008017,Pune,14,2675.91
CUS008018,Mumbai,4,1005.4
CUS008019,Mumbai,3,2602.33
CUS008020,Mumbai,7,1748.29
CUS008021,Mumbai,12,1646.1
CUS008022,Chennai,10,1412.93
CUS008023,Mumbai,12,621.81
CUS008024,Pune,7,2557.31
CUS008025,Pune,10,5540.73
CUS008026,Bangalore,9,2110.8
CUS008027,Mumbai,12,1643.06
CUS008028,Mumbai,9,1367.44
CUS008029,Mysore,8,2472.08
CUS008030,Bangalore,8,1370.69
CUS008031,Delhi,5,1893.1
CUS008032,Pune,7,5507.49
CUS008033,Tumkur,8,2243.07
CUS008034,Bangalore,10,1667.35
CUS008035,Mysore,3,2122.3
CUS008036,Hyderabad,6,1707.03
CUS008037,Chennai,9,1488.0
CUS008038,Mumbai,8,2079.58
CUS008039,Delhi,11,2013.5
CUS008040,Delhi,14,1454.07
CUS008041,Pune,6,857.23
CUS008042,Chennai,10,1800.39
CUS008043,Bangalore,7,1659.76
CUS008044,Mumbai,8,1988.56
CUS008045,Bangalore,9,2583.8
CUS008046,Mumbai,4,1370.42
CUS008047,Bangalore,7,721.46
CUS008048,Mumbai,10,2294.55
CUS008049,Delhi,8,5071.09
CUS008050,Chennai,11,1645.84
CUS008051,Delhi,9,1605.53
CUS008052,Pune,6,2671.52
CUS008053,Mysore,9,1732.42
CUS008054,Mumbai,13,2500.11
CUS008055,Pune,8,1774.01
CUS008056,Delhi,9,1616.12
CUS008057,Mysore,7,1478.97
CUS008058,Pune,11,1107.15
CUS008059,Hyderabad,7,1305.75
CUS008060,Chennai,9,1272.93
CUS008061,Tumkur,8,2322.58
CUS008062,Bangalore,4,1100.38
CUS008063,Tumkur,10,1597.38
CUS008064,Delhi,6,2839.46
CUS008065,Mysore,7,2854.22
CUS008066,Hyderabad,6,1150.32
CUS008067,Delhi,8,1391.11
CUS008068,Tumkur,8,3005.72
CUS008069,Delhi,9,1287.5
CUS008070,Mysore,9,1972.34
CUS008071,Delhi,11,3045.03
CUS008072,Chennai,13,1473.96
CUS008073,Chennai,8,4177.0
CUS008074,Chennai,3,1034.67
CUS008075,Tumkur,7,3061.16
CUS008076,Mysore,7,1039.54
CUS008077,Mysore,6,1720.04
CUS008078,Pune,5,3585.19
CUS008079,Bangalore,11,1801.98
CUS008080,Tumkur,12,776.71
CUS008081,Mumbai,12,1361.99
CUS008082,Pune,5,1836.33
CUS008083,Hyderabad,11,3868.91
CUS008084,Chennai,4,978.08
CUS008085,Hyderabad,11,2271.45
CUS008086,Delhi,10,1125.2
CUS008087,Mysore,5,3215.74
CUS008088,Tumkur,7,1352.46
CUS008089,Delhi,2,805.3
CUS008090,Mysore,6,2809.09
CUS008091,Mumbai,5,1760.54
CUS008092,Chennai,8,1074.49
CUS008093,Mysore,7,923.86
CUS008094,Mumbai,7,718.66
CUS008095,Pune,4,2967.73
CUS008096,Pune,10,2842.09
CUS008097,Pune,5,2178.66
CUS008098,Chennai,9,2407.13
CUS008099,Chennai,11,2629.31
CUS008100,Hyderabad,8,2166.24
CUS008101,Mysore,6,3389.61
CUS008102,Hyderabad,4,1717.68
CUS008103,Mysore,7,1226.66
CUS008104,Mysore,5,1040.12
CUS008105,Mysore,3,1588.36
CUS008106,Mumbai,2,5480.49
CUS008107,Chennai,14,1454.66
CUS008108,Mysore,10,1220.26
CUS008109,Mumbai,6,1757.54
CUS008110,Tumkur,8,2503.25
CUS008111,Mumbai,7,1325.31
CUS008112,Pune,11,1059.95
CUS008113,Bangalore,10,827.96
CUS008114,Hyderabad,11,1652.68
CUS008115,Bangalore,12,1214.57
CUS008116,Chennai,6,3283.39
CUS008117,Pune,4,629.27
CUS008118,Pune,5,2532.09
CUS008119,Mumbai,7,1568.3
CUS008120,Mumbai,8,2784.21
CUS008121,Tumkur,10,2719.33
CUS008122,Chennai,7,1206.46
CUS008123,Mysore,6,2843.27
CUS008124,Pune,10,1026.18
CUS008125,Bangalore,6,1393.9
CUS008126,Delhi,8,1673.84
CUS008127,Mumbai,3,1517.12
CUS008128,Tumkur,10,2005.5
CUS008129,Hyderabad,10,3012.74
CUS008130,Chennai,11,2050.01
CUS008131,Delhi,3,2101.99
CUS008132,Delhi,5,1158.22
CUS008133,Tumkur,8,5226.45
CUS008134,Hyderabad,4,1271.79
CUS008135,Tumkur,7,1043.44
CUS008136,Bangalore,2,2743.43
CUS008137,Mumbai,9,1711.27
CUS008138,Hyderabad,11,964.24
CUS008139,Mysore,11,2572.88
CUS008140,Hyderabad,10,2033.89
CUS008141,Delhi,12,1586.65
CUS008142,Chennai,12,2285.63
CUS008143,Delhi,5,4727.7
CUS008144,Hyderabad,10,1882.55
CUS008145,Pune,8,1883.71
CUS008146,Bangalore,6,923.33
CUS008147,Mumbai,12,1010.93
CUS008148,Tumkur,9,1045.68
CUS008149,Chennai,10,937.54
CUS008150,Chennai,11,2475.89
CUS008151,Bangalore,9,1540.48
CUS008152,Tumkur,7,1971.8
CUS008153,Delhi,7,1440.54
CUS008154,Pune,8,2836.18
CUS008155,Hyderabad,14,2557.66
CUS008156,Tumkur,11,1415.78
CUS008157,Bangalore,8,2144.7
CUS008158,Pune,7,1323.46
CUS008159,Mumbai,8,1205.86
CUS008160,Pune,10,1013.49
CUS008161,Delhi,9,977.95
CUS008162,Mumbai,10,1113.08
CUS008163,Pune,10,1164.25
CUS008164,Pune,11,1026.13
CUS008165,Mysore,4,1136.96
CUS008166,Hyderabad,5,1299.72
CUS008167,Hyderabad,6,3888.53
CUS008168,Chennai,8,1984.02
CUS008169,Pune,4,2059.57
CUS008170,Mysore,9,1999.78
CUS008171,Tumkur,10,1666.43
CUS008172,Mumbai,10,2034.15
CUS008173,Bangalore,6,3262.35
CUS008174,Hyderabad,7,2105.63
CUS008175,Delhi,12,2662.44
CUS008176,Tumkur,8,926.52
CUS008177,Tumkur,6,1555.08
CUS008178,Delhi,10,2578.49
CUS008179,Delhi,10,2034.46
CUS008180,Hyderabad,12,3001.61
CUS008181,Tumkur,3,2060.86
CUS008182,Chennai,5,5313.68
CUS008183,Chennai,2,516.66
CUS008184,Chennai,5,1889.95
CUS008185,Bangalore,8,1687.56
CUS008186,Mumbai,13,3349.03
CUS008187,Mysore,10,1949.09
CUS008188,Tumkur,6,3024.91
CUS008189,Pune,7,1242.83
CUS008190,Pune,9,2911.91
CUS008191,Tumkur,10,2094.89
CUS008192,Bangalore,4,3205.82
CUS008193,Mysore,6,2208.68
CUS008194,Mumbai,8,1258.56
CUS008195,Delhi,16,1754.07
CUS008196,Tumkur,10,776.09
CUS008197,Bangalore,7,2217.46
CUS008198,Mysore,10,2346.75
CUS008199,Mumbai,5,970.55
CUS008200,Pune,10,2637.21
CUS008201,Tumkur,3,1761.23
CUS008202,Pune,5,1217.4
CUS008203,Chennai,11,872.31
CUS008204,Bangalore,6,3125.19
CUS008205,Mysore,7,1632.71
CUS008206,Chennai,11,906.16
CUS008207,Pune,8,1162.73
CUS008208,Delhi,7,1639.45
CUS008209,Hyderabad,9,1407.55
CUS008210,Tumkur,10,3787.73
CUS008211,Pune,3,2099.53
CUS008212,Mysore,1,814.69
CUS008213,Delhi,7,4718.82
CUS008214,Pune,10,1190.56
CUS008215,Hyderabad,2,2195.51
CUS008216,Delhi,7,3194.9
CUS008217,Mumbai,8,1262.48
CUS008218,Bangalore,7,3305.16
CUS008219,Mysore,10,2486.55
CUS008220,Mysore,12,774.53
CUS008221,Mysore,13,1455.93
CUS008222,Mysore,11,4319.03
CUS008223,Delhi,11,8341.97
CUS008224,Chennai,8,1105.38
CUS008225,Bangalore,12,1686.5
CUS008226,Delhi,10,550.76
CUS008227,Hyderabad,4,1265.95
CUS008228,Mysore,5,984.32
CUS008229,Tumkur,9,546.16
CUS008230,Pune,6,1649.46
CUS008231,Delhi,5,2321.24
CUS008232,Pune,8,2569.64
CUS008233,Hyderabad,7,3016.19
CUS008234,Tumkur,11,2167.71
CUS008235,Mysore,7,1257.61
CUS008236,Mumbai,10,1568.22
CUS008237,Mysore,10,1711.39
CUS008238,Tumkur,10,2736.72
CUS008239,Pune,7,895.42
CUS008240,Bangalore,13,1498.95
CUS008241,Pune,13,1984.48
CUS008242,Delhi,11,2506.96
CUS008243,Mysore,7,1235.32
CUS008244,Mysore,12,1142.41
CUS008245,Chennai,7,3069.38
CUS008246,Mysore,7,4223.32
CUS008247,Tumkur,6,2220.89
CUS008248,Tumkur,7,1682.5
CUS008249,Bangalore,12,2662.38
CUS008250,Delhi,8,1046.08
CUS008251,Mumbai,6,1470.38
CUS008252,Mysore,5,1102.21
CUS008253,Bangalore,4,1378.05
CUS008254,Tumkur,12,1655.76
CUS008255,Chennai,6,10128.48
CUS008256,Tumkur,4,1445.45
CUS008257,Mysore,7,1989.33
CUS008258,Hyderabad,7,1036.64
CUS008259,Bangalore,11,1230.9
CUS008260,Mysore,5,2158.74
CUS008261,Mysore,8,1204.18
CUS008262,Hyderabad,2,1771.28
CUS008263,Mumbai,11,3386.28
CUS008264,Tumkur,3,1764.14
CUS008265,Pune,9,1059.56
CUS008266,Bangalore,10,3352.66
CUS008267,Chennai,11,1667.92
CUS008268,Hyderabad,8,1626.29
CUS008269,Bangalore,6,2543.35
CUS008270,Hyderabad,15,3411.83
CUS008271,Delhi,13,3246.12
CUS008272,Tumkur,5,1905.93
CUS008273,Delhi,7,2367.04
CUS008274,Mumbai,6,1030.19
CUS008275,Mumbai,9,1636.99
CUS008276,Chennai,11,1406.23
CUS008277,Mysore,7,1834.95
CUS008278,Bangalore,4,3023.45
CUS008279,Chennai,6,2228.98
CUS008280,Bangalore,8,1617.87
CUS008281,Chennai,11,1133.18
CUS008282,Tumkur,11,2731.99
CUS008283,Hyderabad,4,2276.91
CUS008284,Chennai,6,1999.66
CUS008285,Tumkur,9,1763.24
CUS008286,Chennai,8,1526.37
CUS008287,Mumbai,7,1133.45
